Date,Open,High,Low,Close,Adj Close,Volume
2017-06-14,424.750000,428.024994,420.500000,426.825012,386.509491,1801536
2017-06-15,426.500000,426.500000,420.750000,422.200012,382.321442,3547290
2017-06-16,421.000000,423.500000,417.500000,419.500000,379.876465,3824660
2017-06-19,419.750000,422.950012,415.149994,421.250000,381.461182,1690856
2017-06-20,422.500000,427.524994,421.500000,427.125000,386.781250,2082258
2017-06-21,427.000000,427.000000,419.049988,421.725006,381.891296,1819308
2017-06-22,424.500000,427.000000,418.100006,424.575012,384.472107,2895584
2017-06-23,425.000000,429.000000,421.174988,425.924988,385.694550,2161888
2017-06-27,426.000000,429.500000,416.600006,420.100006,380.419769,2184790
2017-06-28,419.250000,428.625000,416.649994,424.200012,384.132477,2476764
2017-06-29,425.950012,428.500000,421.250000,423.799988,383.770264,2984220
2017-06-30,424.225006,427.975006,419.200012,425.450012,385.264404,2257114
2017-07-03,426.000000,426.975006,416.149994,419.075012,379.491608,3953676
2017-07-04,424.200012,424.975006,419.000000,420.774994,381.030975,1981500
2017-07-05,419.500000,420.600006,417.549988,418.750000,379.197296,2420508
2017-07-06,420.000000,421.200012,417.850006,420.325012,380.623505,1373060
2017-07-07,420.250000,420.250000,414.399994,415.950012,376.661835,2303234
2017-07-10,419.200012,426.899994,419.000000,424.825012,384.698517,390438
2017-07-11,422.825012,434.500000,422.825012,425.325012,385.151215,2993400
2017-07-12,425.049988,429.250000,423.024994,427.000000,386.668030,1205956
2017-07-13,428.049988,431.950012,427.750000,429.299988,388.750702,1912818
2017-07-14,430.000000,430.200012,422.524994,425.174988,385.015442,1288116
2017-07-17,424.500000,435.000000,421.950012,434.049988,393.052124,1818014
2017-07-18,434.549988,442.149994,434.174988,440.350006,398.757080,1977378
2017-07-19,442.500000,449.799988,442.500000,447.700012,405.412811,2912888
2017-07-20,449.500000,449.500000,441.200012,442.825012,400.998352,1613768
2017-07-21,442.000000,454.000000,442.000000,452.475006,409.736755,2483620
2017-07-24,452.475006,456.000000,450.600006,453.700012,410.846069,3004440
2017-07-25,451.000000,452.450012,443.000000,447.524994,405.254303,3584666
2017-07-26,446.500000,451.750000,442.000000,446.350006,404.190277,3023714
2017-07-27,451.500000,464.000000,442.674988,445.125000,403.081024,9319652
2017-07-28,444.000000,448.450012,420.500000,446.549988,404.371460,3042762
